img_path,class,latitude,longitude
train_mini/00031_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_acalypha/9a972720-8d50-4766-b420-3f4bab1a1536.jpg,31,43.06916,12.69773
train_mini/00031_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_acalypha/3489038a-b2d1-4bfe-a08a-07dfefaab44e.jpg,31,51.80409,-0.37378
train_mini/00031_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_acalypha/7debe67b-4a19-4280-a94d-9009cbf3da19.jpg,31,38.51099,-3.50316
train_mini/00031_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_acalypha/7d418b1a-fe94-4c04-bce6-97ae4df5aaa1.jpg,31,44.78786,-0.57553
train_mini/00031_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_acalypha/d18399e7-1111-4daf-8016-ea21ecdfc94f.jpg,31,45.46694,4.51821
train_mini/00031_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_acalypha/abd15a6d-4705-46e6-aaaf-fd1d9625103c.jpg,31,40.26859,20.74092
train_mini/00031_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_acalypha/ba7df10a-6730-40e8-b6fd-5e20cd5354cf.jpg,31,48.92312,1.96882
train_mini/00031_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_acalypha/7b953366-0628-4865-82d8-030591455841.jpg,31,41.30485,1.53308
train_mini/00031_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_acalypha/6c2ea1a4-deaf-46f3-b983-49e5d2b23b3c.jpg,31,47.58985,-0.46584
train_mini/00031_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_acalypha/e295cb25-a905-47c4-8f4b-caedadbd4911.jpg,31,40.10165,-8.68912
train_mini/00031_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_acalypha/d583fb07-2545-4c7f-b604-a5c550333cbd.jpg,31,42.05276,13.12913
train_mini/00031_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_acalypha/b3a4df1d-77d2-4c83-b2fa-2dd67a4909c1.jpg,31,39.80652,-5.17326
train_mini/00031_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_acalypha/78d614c5-c462-415e-b566-d84e1dad7e09.jpg,31,49.83047,5.7402
train_mini/00031_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_acalypha/78df7705-6763-47b0-8bd9-f563cb95944f.jpg,31,50.413,3.541
train_mini/00031_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_acalypha/9fc25dda-957c-456d-964b-f5927b531dfe.jpg,31,48.71893,-3.98933
train_mini/00031_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_acalypha/6211667f-41fd-4d78-92ee-d2d64a58270a.jpg,31,44.92352,35.09741
train_mini/00031_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_acalypha/66c23b9f-a012-41e3-a7d9-36bb7c244c68.jpg,31,51.53826,9.93865
train_mini/00031_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_acalypha/3dccb1a7-b0db-4aec-852f-5eb88273d545.jpg,31,40.98323,-8.53941
train_mini/00031_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_acalypha/e034719d-264f-4e25-9e93-b01faa359ad6.jpg,31,44.84138,-0.66425
train_mini/00031_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_acalypha/135d5ed0-b256-463e-8d0d-e707fba5c8bf.jpg,31,45.72435,11.7628
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/78eff71b-9474-479c-ad7e-a4bd7ecd4a44.jpg,32,40.70044,-82.55672
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/ae33cf0e-3067-4af3-b905-c081ed762bae.jpg,32,41.01632,-81.93935
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/afff6921-2c2d-4a64-a96f-30f99975a647.jpg,32,40.70049,-74.53168
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/b12ad250-dfc0-4627-aab1-3139141d4cbd.jpg,32,38.56392,-90.66415
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/620c69c8-151e-444d-ae10-9ad24b60e621.jpg,32,42.65889,-88.11288
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/1d237f22-cc72-4048-b985-c3c500afcc4d.jpg,32,30.20121,-96.0157
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/1768e98c-687e-4e1d-b1a8-098c739b8696.jpg,32,30.28529,-97.67388
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/bc4f4786-1564-4404-872d-9bbfb4aed143.jpg,32,35.08193,-85.58741
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/75091d78-bc00-4453-b6e9-8ba9ebc81cd1.jpg,32,33.79434,-95.67422
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/dd5dfabc-6614-44bb-95d5-a7aa9ce2eb29.jpg,32,43.54208,-80.21149
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/737ebe8e-2372-4431-8b1a-bcea907946ff.jpg,32,39.43858,-91.33426
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/3b05a610-e0c8-45bf-a7f1-77a25c269e37.jpg,32,29.99997,-90.08997
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/56af338d-def8-4553-a7e6-e74bbb0114b9.jpg,32,36.63131,-84.51766
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/e68db3c6-1c2a-497e-82e3-24bb0cda3e12.jpg,32,29.60067,-82.30518
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/f885d714-7c68-463e-8436-b4448e94a71a.jpg,32,25.82529,-80.44063
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/03bbe6d0-4c75-41e4-9d61-064dc3b55b7d.jpg,32,30.10375,-98.42589
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/a0685938-9c00-456a-9111-3d4ea1449bd1.jpg,32,34.48765,-78.0881
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/e70fd647-f661-4a0d-860f-6987a235c047.jpg,32,32.61195,-96.99818
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/afd97a10-7d0c-4c2b-99a5-c6e06d5d565d.jpg,32,28.04716,-82.46534
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/725b239b-a56b-40f0-ba4b-09e245617f76.jpg,32,34.31351,-93.51646
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/c58187cf-2b72-476d-b712-503b229bfc9c.jpg,32,41.20098,-80.44789
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/544078ba-0690-475b-9f7b-971203a374d4.jpg,32,35.36486,-80.62207
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/fcb4e0cd-2676-4802-ae5e-30e2399f1ddd.jpg,32,30.27044,-97.7593
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/7a3ff101-a527-4dda-95be-814914c2736f.jpg,32,40.07194,-88.29115
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/7b073baa-7f1a-41d8-8af3-555ac4aa5e08.jpg,32,29.48156,-98.37643
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/87664c3d-45df-4658-be36-ce4a9f3f97af.jpg,32,26.08839,-80.17809
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/67c0d79e-c615-4b6f-94e1-bda18e14c721.jpg,32,30.18235,-97.80181
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/ed3193ba-21c8-4608-b80b-3f3d6bd2b1dc.jpg,32,30.23693,-97.81393
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/dfd5150d-17c0-4219-b35c-23eb6182470c.jpg,32,30.27173,-97.77606
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/b7f50637-e47e-40b7-afcf-377f4143d4d1.jpg,32,34.9587,-80.9005
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/7a264962-3408-4065-b569-e28c69c12dce.jpg,32,32.0639,-86.15724
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/1ed14515-2435-4c73-9990-514a9c6c5066.jpg,32,30.42917,-97.73807
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/280dc94c-0cc3-45ac-98cc-2c3724bfafa2.jpg,32,30.31006,-97.70434
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/a5cf9e6d-20af-441c-b81a-1b3ec81ff7fa.jpg,32,41.88726,-80.59473
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/9db9d81f-f2c4-4902-ae9b-bce7433c69de.jpg,32,26.37713,-80.10399
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/0db2bad6-1047-4312-a058-71f49b66954b.jpg,32,35.00129,-85.24461
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/321f033f-290f-4468-b5fd-e5f4c55c34c0.jpg,32,40.22901,-75.38786
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/ea061ec8-8084-45ea-905f-69a55bd66513.jpg,32,38.931,-76.51039
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/2c25fff9-ac60-4117-85e7-6d69e283762a.jpg,32,35.24136,-80.64039
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/522a223d-eef7-4ce9-b13b-1310f5bab5f3.jpg,32,43.64046,-79.45816
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/abeeec9a-59f2-4ff2-a187-008d1a18f6d6.jpg,32,30.18678,-97.87391
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/4288ac0c-d867-4088-bb11-4d1767b4700c.jpg,32,44.39779,-92.10115
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/968e8439-aad5-4461-8044-2f534e401903.jpg,32,42.28283,-83.393
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/7b1e7df3-0f8f-490e-9c27-a834e5c8f352.jpg,32,42.8239,-85.72126
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/90a6562d-90b9-4cf5-8634-ac751ada4efb.jpg,32,30.36645,-97.67265
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/905b767e-5802-4a5e-86c0-1b36b3b3e0e1.jpg,32,37.75174,-78.30201
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/ad65a739-928a-4ee7-97f3-786ac52d7b86.jpg,32,42.17318,-79.38939
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/1038e22f-072d-422a-974c-0151e137265b.jpg,32,38.58882,-92.23194
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/6accf535-5a66-4d1d-b971-cb55f99fa1ce.jpg,32,44.4777,-77.30129
train_mini/00032_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mangora_placida/7cec53c1-e082-4af7-a692-65f73be561ad.jpg,32,47.01362,-92.61987
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/3e56bd4c-a2a2-4161-9f89-58944f77d4e9.jpg,33,38.97102,-77.0434
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/8375c9e3-e2e7-432c-9769-4a357a64f5cf.jpg,33,40.57568,-74.15774
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/c1fa888d-b8df-4e0d-89f8-74c4d3d9102f.jpg,33,33.58341,-101.8946
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/86ba2474-760b-47dc-b47d-174d039b4f66.jpg,33,32.84871,-97.47605
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/bebcd031-2e87-468c-a1b5-7303c9df25df.jpg,33,32.84872,-97.47604
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/fbbd9a1a-7131-4285-8394-aabd11fd77ac.jpg,33,38.80083,-77.22887
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/602974cf-1851-4cd6-8f7f-2cd13bf4903a.jpg,33,32.88176,-97.27901
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/f146c1f7-6399-4ab0-8e91-911ecc88b25c.jpg,33,39.47321,-77.43459
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/1dc50cc6-6de7-46b7-9455-7e0dd7f2d23e.jpg,33,40.43122,-74.71484
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/9b5eedd9-b509-4545-b2ff-da1fc17eee5b.jpg,33,36.2515,-79.7572
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/30eaa5be-16c6-47a1-a2c4-bcbcd4533990.jpg,33,29.84055,-98.4105
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/a7010428-0f28-412d-854c-6210bab8ae5f.jpg,33,33.06317,-96.97743
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/d1ac565d-e65c-4ccb-bacd-f0a008e655fa.jpg,33,32.79264,-80.19662
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/66ef7271-3258-4aa9-8548-43cfd2422278.jpg,33,33.16003,-96.61527
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/afbdb567-2297-4d3d-8648-3ed9f24dab55.jpg,33,34.94645,-80.88717
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/0f688802-8483-42d9-9af6-b7c1986b594d.jpg,33,39.9905,-75.2776
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/d6576dd9-a9a5-4ff0-bfe8-72280034eea2.jpg,33,35.3042,-82.79465
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/d0e5b607-f951-4029-8965-6bdc83649861.jpg,33,22.20953,-100.90007
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/52aafa93-99a1-42bd-9be2-26a44cb84d29.jpg,33,21.98203,-102.19563
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/4f3fca94-fea1-4ecf-b2ea-bdcc8177b220.jpg,33,32.85021,-97.49203
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/baef19ad-bacc-4582-85ee-3e683109de80.jpg,33,28.04459,-82.41882
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/6e355ad3-0b39-4faa-9c76-649fd1ff4e36.jpg,33,26.22791,-80.18576
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/b6ddecad-d8fe-4dee-a47f-a6d347437e9c.jpg,33,37.25744,-78.30718
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/2da40da0-e908-4926-9761-aa0af100e9c1.jpg,33,39.21854,-76.64606
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/fd5e1424-c7cb-4d6d-a6cc-c761c6b68d5e.jpg,33,30.99438,-91.36449
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/183553f0-8e74-4f97-9c0b-321cb4d000de.jpg,33,35.36403,-80.617
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/59fbb36c-ac1e-40c0-94fb-01e902b14b6f.jpg,33,35.23655,-77.88712
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/23f560fb-d021-4ab5-a992-a6a965bbb5ef.jpg,33,27.84468,-82.60944
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/b19f1baa-c22a-4c24-8c8c-4849b04bca8c.jpg,33,33.91743,-84.62265
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/da6c1853-01fb-4cfc-9648-4724d0a4ed25.jpg,33,30.4104,-97.72677
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/a6d0fd6c-600d-41e8-8540-02c910051097.jpg,33,39.00953,-76.87206
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/fd42c0b2-bc56-446a-bc03-cba2be55aaf2.jpg,33,34.63297,-86.51187
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/1b4ac47a-6545-4779-b084-1a565384b1b4.jpg,33,35.16751,-80.78681
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/229eeb6c-8f21-4a6b-b239-bf19c682403f.jpg,33,39.0307,-77.49864
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/02a793be-8556-4ba9-b31f-cdb46f42af4c.jpg,33,40.89885,-73.91232
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/c71ba711-c276-44ed-90e5-43c71532a626.jpg,33,40.18793,-74.72649
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/60805f25-10b4-4a54-a4da-f04d2337b27c.jpg,33,38.97083,-76.92167
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/438bc0ed-430b-4aed-ac91-6a80bac679e7.jpg,33,35.95588,-79.0181
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/b1d38cb5-eae3-4e51-a0ee-6f20734d499e.jpg,33,25.42505,-103.74085
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/50e6a905-7c9c-4ec3-bff3-43cc2539e2e4.jpg,33,40.72937,-74.27457
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/b8b0016b-db8a-46b2-8071-45c3603e6b97.jpg,33,40.64829,-73.97728
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/cb08942a-7693-47f9-907c-287a614fe777.jpg,33,39.20828,-76.88686
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/d813e032-3be4-461d-908f-ec2e0472601d.jpg,33,40.64337,-74.10275
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/89daf2a9-b2d6-4d59-8e2d-0085fca5544a.jpg,33,40.25419,-75.47691
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/d3181091-6064-4be2-a888-e8d9d170564d.jpg,33,28.11974,-82.6593
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/1d39b989-96d3-4b6f-b77f-ab82ecc4338d.jpg,33,23.29931,-106.44164
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/a91c3487-6d13-483c-909b-93ad3c294672.jpg,33,35.09944,-92.46658
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/83e5dee1-a896-4da1-8bf0-124db9fbb23e.jpg,33,18.88651,-96.96367
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/efbf1685-5069-4b85-9aea-7b5ed768d090.jpg,33,25.12525,-80.40607
train_mini/00033_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Mecynogea_lemniscata/38763c11-d2c9-4762-9ffc-01643e112621.jpg,33,33.83523,-84.2224
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/a292a2d2-6bd8-4020-8e49-5a08ad15d327.jpg,34,35.76252,-84.76248
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/4481d906-9a6b-45e0-933d-fc013b0ec642.jpg,34,18.07457,-93.16675
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/cc9a9a85-de20-4741-8e8c-5ce23d25811f.jpg,34,24.7792,-99.65838
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/16307362-e3c0-4ff6-b35f-d6989af7adfa.jpg,34,39.63101,-77.4661
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/71fe199e-eeb4-4d8a-a6a2-9e1380b9142b.jpg,34,43.3049,-91.79441
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/e26d3bbb-21c6-41b7-b626-d72055e2e408.jpg,34,41.43849,-81.85559
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/743b350a-f9db-4107-88a4-164ef6a1576f.jpg,34,35.14668,-89.98973
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/a123c014-6209-4e39-9602-a2c2d83eaf03.jpg,34,37.81969,-89.01528
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/4d343780-d509-4a06-b0c0-ddec715106bd.jpg,34,39.89433,-84.16802
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/6241b9c8-6109-45bb-aec8-0a28c49a7d6d.jpg,34,32.51289,-85.61109
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/7d0e7f85-a28e-4625-916d-b1c6c066a916.jpg,34,35.96914,-80.02502
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/7ac61c70-6a29-43ee-bf74-715b0df9b942.jpg,34,36.76868,-81.39574
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/12fac7b7-b41f-4f8a-bc02-d45804102eba.jpg,34,41.13316,-83.62672
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/60767fee-cde2-4224-a439-0d5bfa1dff4c.jpg,34,39.80912,-75.95744
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/d709da15-8e69-4ef4-85c1-6e283979a578.jpg,34,38.94623,-92.44657
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/6a053d63-d0bb-4554-8af6-4a8de94b9d6e.jpg,34,35.21176,-97.50188
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/b6cac884-0e3e-4d91-be0a-86836abea76d.jpg,34,34.14689,-82.02321
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/48f2ff70-5369-4850-868e-7f4297ef6456.jpg,34,20.80863,-102.77194
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/58186637-0c63-4416-b92d-4d38f9ec7c25.jpg,34,34.486,-84.906
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/f589ef14-ab2d-403b-87cb-9f808e1f2721.jpg,34,35.05695,-97.20931
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/5210455c-4c76-480f-95b0-b9517a13a359.jpg,34,37.17108,-78.28233
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/1ba79403-fcdb-4c4e-a5b7-09cd9b46ef56.jpg,34,41.22831,-81.22021
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/d38f7733-7ff5-4e40-a587-abcd9c0c552d.jpg,34,36.18064,-78.9737
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/9145bef5-e293-4948-8ef6-e5644f84752d.jpg,34,38.81408,-77.50877
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/fb4a8f2a-017e-4f55-8340-a33f632cae9b.jpg,34,39.62436,-84.1171
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/9d326bdc-3170-4042-9eb5-ab4c87092520.jpg,34,41.70515,-81.25038
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/607ab841-ef80-4a8e-b6e6-b3b1556a5fa2.jpg,34,43.23407,-81.87854
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/b6090b93-a657-4977-9a8a-9563ba3bdc07.jpg,34,39.57602,-77.46632
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/b3450a70-946a-4e3f-9c15-0f7eba14e418.jpg,34,20.71827,-101.32903
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/ce49d92c-fc5e-445a-900e-dd54a7a60321.jpg,34,18.87159,-98.96988
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/6e0cb104-3250-418b-8ed6-ddd4fb2099bd.jpg,34,31.49948,-94.76958
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/6ab92eca-5644-4ac1-ac33-d746d8611f0f.jpg,34,38.88089,-77.42854
train_mini/00034_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Micrathena_gracilis/e4665f1d-2ac5-4a3f-a79e-d193185746d8.jpg,34,35.76416,-83.31799
